Table_Name,Column_Count,Status,Error,Processing_Time
P,PRE_AR_AUTH_UPDATE,4,Success,,2.337442
P,PRE_AR_AUTH_USER,5,Success,,2.391886
P,PRE_AR_CHG,83,Success,,11.802471
P,PRE_AR_CHG_2,65,Success,,10.054953
P,PRE_AR_CHG_3,18,Success,,3.719345
P,PRE_AR_CHG_BND_EPSD,4,Success,,2.278083
P,PRE_AR_CHG_BND_EPSD_ACT,4,Success,,3.372143
P,PRE_AR_CHG_BND_EPSD_INST,4,Success,,2.314759
P,PRE_AR_CHG_BND_EPSD_SRC,4,Success,,2.323561
P,PRE_AR_CHG_BND_EPSD_USER,5,Success,,2.921428
P,PRE_AR_CHG_CRC,8,Success,,2.660921
P,PRE_AR_CHG_DOC,5,Success,,2.483902
P,PRE_AR_CHG_HX,14,Success,,3.867871
P,PRE_AR_CHG_IMPORT,6,Success,,2.569892
P,PRE_AR_CHG_LVL_FO,6,Success,,2.631382
P,PRE_AR_ORG_DX,4,Success,,2.267273
P,PRE_AR_ORG_PX,7,Success,,2.585658
P,PRE_AR_RAD_THER_CHGS,3,Success,,2.564402
P,PRE_AR_ROLLUP_LINK_CHG,4,Success,,2.310446
P,PRE_AR_SESSION,37,Success,,6.382905
P,PRE_AR_TOOTH,4,Success,,4.189666
P,PRE_AR_VISIT_PROGRAMS,3,Success,,3.101698
P,PRE_CLM_REV_SUBMISSIONS,12,Success,,3.174191
P,PRE_CLM_REV_SUBM_HX,9,Success,,2.767356
P,PRE_OP_MCS,3,Success,,2.392212
P,PRIMUS_SCHOOL_INFO,8,Success,,2.831311
P,PRINTERS,3,Success,,3.327162
P,PRINTER_DEFAULTS,3,Success,,2.237129
P,PRINTER_GROUP,3,Success,,3.286617
P,PRINT_REF_DOCS,12,Success,,3.091401
P,PRIORITY_AUDIT_TRL,7,Success,,2.799439
P,PRIOR_STAY_FRM_DT,4,Success,,2.619392
P,PRIOR_STAY_TO_DT,4,Success,,2.203131
P,PROBLEM,13,Success,,3.298062
P,PROBLEM_CAREPLAN_DISC,9,Success,,2.797407
P,PROBLEM_DEL_TX_SUMM,3,Success,,2.297108
P,PROBLEM_EVENTS,20,Success,,4.151615
P,PROBLEM_EVENTS_AUD,10,Success,,3.216829
P,PROBLEM_HX_DATA,4,Success,,2.441569
P,PROBLEM_HX_EVENT_LIST,4,Success,,2.361238
P,PROBLEM_INTERVENTION,3,Success,,2.131883
P,PROBLEM_LIST,30,Success,,4.984693
P,PROBLEM_LIST_ALL,4,Success,,2.406561
P,PROBLEM_LIST_HX,24,Success,,4.297658
P,PROBLEM_NOTES,3,Success,,2.167811
P,PROBLEM_NOTE_PROPS,4,Success,,2.352184
P,PROBLEM_READING_HX,5,Success,,2.497036
P,PROBLEM_STAGE_UPDATES,7,Success,,3.691421
P,PROBLEM_TREAT_SUMM_AUDIT,6,Success,,2.448209
P,PROBLEM_TREAT_SUMM_HNO_ID,3,Success,,2.293371
P,PROB_CONTACT,14,Success,,3.380063
P,PROB_CP_TEMPLATE,4,Success,,2.317738
P,PROB_DEL_STAGES,3,Success,,2.239191
P,PROB_FILED_FORMS,5,Success,,2.42026
P,PROB_GOALS,3,Success,,3.296768
P,PROB_LIST_REVIEWED,6,Success,,3.789745
P,PROB_LIST_REV_HX,7,Success,,2.59844
P,PROB_LNKSRC_ADM,5,Success,,2.659494
P,PROB_LNKSRC_ORD,5,Success,,2.806049
P,PROB_LNKSRC_ORL,9,Success,,2.877931
P,PROB_MODIFIERS,5,Success,,2.53379
P,PROB_RELATED_GOALS,5,Success,,2.546873
P,PROB_STAGES,3,Success,,2.345817
P,PROB_TEMPLATE,5,Success,,2.318558
P,PROB_TXP_MODIFIERS,3,Success,,2.281962
P,PROB_UPDATES,9,Success,,3.041797
P,PROB_USER_EDITS,6,Success,,2.87003
P,PROC_ALRGY_INTRCT_MSG,4,Success,,2.333055
P,PROC_DUP_CHECK_GRP,3,Success,,2.301132
P,PROC_HEMITHYROIDEC,3,Success,,2.259741
P,PROC_INFO_SECTION_AUD,10,Success,,4.075552
P,PROC_PROV_INFO_ORD,6,Success,,2.565929
P,PROC_RELATED_MEDS,3,Success,,2.11391
P,PROC_THYROIDECTOMY,3,Success,,2.25709
P,PROC_THYROID_LOBEC,3,Success,,2.312139
P,PROC_VERIF_METHOD,5,Success,,3.142692
P,PROGNSTC_FCT_INDC,3,Success,,2.98592
P,PROJECTED_THERAPY_MINUTES,6,Success,,2.512629
P,PROMPT_EXECUTION_STATE,11,Success,,3.648978
P,PROSTATE_NEEDLE_BI,19,Success,,4.382652
P,PROSTATE_RADICAL,33,Success,,9.746233
P,PROSTATE_TRANSURET,25,Success,,5.16293
P,PROTOCOL_COMMENTS,3,Success,,2.297491
P,PROTOCOL_DB_MAIN,2,Success,,2.176877
P,PROTOCOL_INFO,4,Success,,2.291274
P,PROTOCOL_ORDERS,3,Success,,2.255836
P,PROTOCOL_PERFORMED,4,Success,,2.307047
P,PROVTEAM_REC_INFO,3,Success,,2.278781
P,PROV_COMM_PDF,4,Success,,2.259772
P,PROV_COMM_SENSITIVE,14,Success,,3.422445
P,PROV_RECOMMEND,6,Success,,2.490313
P,PROX_HALF_APPENDIX,3,Success,,2.316599
P,PROX_INVOLD_DYSPL,3,Success,,2.297078
P,PR_EST_ADDL_INFO,16,Success,,4.000276
P,PR_EST_APPLIED_PROMOTIONS,4,Success,,2.639391
P,PR_EST_AP_CLAIM,11,Success,,3.788026
P,PR_EST_AP_CLAIM_PROC,22,Success,,4.107107
P,PR_EST_CNCT_ADDR,3,Success,,2.205729
P,PR_EST_COMMENTS,3,Success,,2.429617
P,PR_EST_COVERAGES,3,Success,,2.182544
P,PR_EST_CTXT_RMT_INFO,3,Success,,2.302385
P,PR_EST_EVENT_HX,8,Success,,3.127753
P,PR_EST_EXTERNAL_CXT,4,Success,,3.448347
P,PR_EST_EXTERNAL_PROC,9,Success,,2.735071
P,PR_EST_FAC_FEES,38,Success,,6.360294
P,PR_EST_FAC_PROC,25,Success,,12.625602
P,PR_EST_GROUP_VISIT_EST,3,Success,,2.404131
P,PR_EST_INFO,86,Success,,10.269132
P,PR_EST_INFO_2,27,Success,,5.034076
P,PR_EST_LETTERS,2,Success,,2.196111
P,PR_EST_NOTIF,5,Success,,2.586142
P,PR_EST_PAT_CSN,3,Success,,2.306895
P,PR_EST_PREPAY_CMT,3,Success,,2.31923
P,PR_EST_PROFEE_CXT,12,Success,,3.847294
P,PR_EST_PROFEE_PROC,46,Success,,15.837305
P,PR_EST_PROMOTION_INFO,8,Success,,2.724051
P,PR_EST_PRO_ALLOWED_MULT,4,Success,,2.221289
P,PR_EST_PRO_SVC_TYPE_MULT,5,Success,,2.551929
P,PR_EST_PRO_SYS_ALLOW_MULT,4,Success,,3.422122
P,PR_EST_PX_BEN_ADDL_INFO,28,Success,,4.591496
P,PR_EST_PX_CVG_ADDL_INFO,11,Success,,3.096894
P,PR_EST_SEARCH_PARAMS,9,Success,,2.856236
P,PR_EST_SRC_TREAT_OPTION,3,Success,,2.241502
P,PR_EST_SVC_LN_RMT_INFO,8,Success,,3.330669
P,PR_EST_TEMPLATE,3,Success,,2.26077
P,PR_EST_TEMPLATES_USED,5,Success,,2.417193
P,PTENC_ALT_REF_INFO,3,Success,,2.400954
P,PT_CAREPLAN_DATE_AUDIT,6,Success,,2.644118
P,PT_DIALYSIS_HX,10,Success,,3.11351
P,PT_GOALS_INFO,16,Success,,3.838827
P,PT_GOALS_UPDATES,17,Success,,5.046152
P,PT_REPORT_LRN_STATUS,9,Success,,4.069627
P,PT_TREATMENT_DATE_AUDIT,6,Success,,2.591039
P,PUMP_PROGRAMMING,18,Success,,4.750744
P,PUSH_NOTIF_DETAILS,3,Success,,3.524154
P,PUSH_NOTIF_INFO,5,Success,,2.693218
P,PUSH_NOTIF_TEXT,2,Success,,2.949646
P,PXPASS_RESULT_REVIEW,8,Success,,3.984783
P,PYR_FEEDBACK,8,Success,,5.413752
P,PYR_FEEDBACK_PAT_INSIGHT,24,Success,,10.224597
P,PYR_MEAS_OUTCOMES_HX,8,Success,,2.999952
P,PYR_MEAS_OUT_ADDL_INFO,4,Success,,2.46873
P,PYR_SEC_ID,4,Success,,2.415846
Q,QM_GEN_INFO,7,Success,,2.552494
Q,QNR_NEXT_UPD_INFO,6,Success,,3.08637
Q,QRY_ADDL_RECIPIENTS,6,Success,,2.576457
Q,QRY_ADDL_RESPONSE,8,Success,,2.992578
Q,QRY_CONTACT_INFO,19,Success,,3.987992
Q,QRY_EVIDENCE,6,Success,,2.634886
Q,QRY_EVIDENCE_NOTE_CSN_ID,6,Success,,2.626562
Q,QRY_EVIDENCE_NOTE_IDS,6,Success,,2.556942
Q,QRY_RECORD_INFO,11,Success,,4.437329
Q,QRY_RESP_NOTE_HX,3,Success,,3.444911
Q,QRY_SUGGESTION_INFO,9,Success,,2.87627
Q,QUALITY_TRACKING,3,Success,,2.278004
Q,QUAL_MEAS_SEARCH_INFO,3,Success,,3.103074
Q,QUERY_INSTRUCTIONS,3,Success,,2.262011
Q,QUERY_TEXT,5,Success,,2.479181
Q,QUESR_LST_ANS_INFO,6,Success,,2.691202
Q,QUESR_PREV_RESP_INFO,5,Success,,2.321832
Q,QUESR_TEMP_ANSWERS,8,Success,,2.77357
R,RADIOLOG_FINDINGS,3,Success,,2.697231
R,RADIOTHERAPY_AUDIT_TRAIL,10,Success,,4.260972
R,RADIOTHERAPY_CHILD_PHASES,4,Success,,2.383153
R,RADIOTHERAPY_CHILD_PLANS,4,Success,,2.453347
R,RADIOTHERAPY_CONTACT_INFO,33,Success,,5.264403
R,RADIOTHERAPY_COURSES,3,Success,,2.293638
R,RADIOTHERAPY_DICOM_INFO,9,Success,,2.929154
R,RADIOTHERAPY_ENERGY,5,Success,,2.476912
R,RADIOTHERAPY_ENERGY_UNIT,5,Success,,2.598346
R,RADIOTHERAPY_IDENTIFIERS,6,Success,,2.688325
R,RADIOTHERAPY_ISOTOPE,4,Success,,2.234579
R,RADIOTHERAPY_MODALITY,4,Success,,3.534483
R,RADIOTHERAPY_RECORD_INFO,8,Success,,2.88978
R,RADIOTHERAPY_TECHNIQUE,4,Success,,2.408365
R,RADIOTHERAPY_TECHNIQ_TEXT,5,Success,,2.653615
R,RAD_THERAPY_ASSOC_COURSE,3,Success,,2.339447
R,RAD_THERAPY_ASSOC_COURSES,5,Success,,2.672759
R,RAD_THERAPY_EPISODE_INFO,4,Success,,2.932584
R,RAD_THP_COMPLETION_NOTES,3,Success,,2.352657
R,RAD_THP_PLANNING_NOTES,3,Success,,2.304609
R,RAD_THP_TREATMENT_SITE,4,Success,,6.002674
R,RAD_THP_VOLUME_IDENT,5,Success,,2.614591
R,RAD_THP_VOLUME_LOC_QUAL,2,Success,,2.10995
R,RAD_THP_VOLUME_MORPH,2,Success,,2.219749
R,RATE_TBL,3,Success,,2.377345
R,RA_CDI_REVIEW,17,Success,,4.268597
R,RDI_PAT_CSN,3,Success,,3.246982
R,RDSR_DERIVED_DOSE,5,Success,,10.798593
R,RDSR_DEV_OBS_UID,3,Success,,2.309751
R,RDSR_DOSE_SOURCE,3,Success,,2.320096
R,RDSR_PERS_OBS_NAME,3,Success,,2.449411
R,RDSR_XRAY_SRC_PARAMS,9,Success,,2.902738
R,REACTIVATED_EXP_ORDERS,4,Success,,3.469116
R,READING_ACTIVITIES,4,Success,,2.554779
R,RECENT_PAT_COMP_DTREES,3,Success,,2.346665
R,RECONCILE_CLAIM_STATUS,16,Success,,4.00008
R,RECONCILE_CLM,32,Success,,5.287225
R,RECONCILE_CLM_EXT,5,Success,,2.620585
R,RECONCILE_CLM_OT,53,Success,,7.847582
R,RECONCILE_CLSD_TX,3,Success,,2.355593
R,RECONCILE_EXT_ERROR_INFO,12,Success,,3.323409
R,RECONCILE_MA_RA_DX_INFO,6,Success,,3.020202
R,RECONCILE_MA_RA_INFO,8,Success,,3.238104
R,RECONCILE_PAYOR_CONTACT,6,Success,,2.7131
R,RECONCILE_RESP_CNTCT_ADDR,5,Success,,3.671519
R,RECONCILE_RESP_CONTACT,6,Success,,2.754417
R,RECONCILE_SVC_ACCD,6,Success,,2.712722
R,RECONCILE_SVC_ACDT,6,Success,,3.03495
R,RECONCILE_SVC_CTCD,6,Success,,2.638469
R,RECONCILE_SVC_CTDT,6,Success,,2.738319
R,RECONCILE_SVC_EXT,6,Success,,3.815909
R,RECONCILE_SVC_EXT_IDENT,5,Success,,2.576942
R,RECONCILE_SVC_EXT_NAME,6,Success,,2.604441
R,RECONCILE_SVC_INFO_REQ_CD,6,Success,,2.570483
R,RECONCILE_SVC_LINE,15,Success,,3.435
R,RECONCILE_SVC_MSG,6,Success,,2.687586
R,RECONCILE_SVC_STCD,6,Success,,2.660791
R,RECONCILE_SVC_STDT,6,Success,,2.556004
R,REC_LINK_AUDIT_ACT,4,Success,,3.631847
R,REC_LINK_AUDIT_ASN,4,Success,,2.395057
R,REC_LINK_AUDIT_CHG,4,Success,,3.67488
R,REC_LINK_AUDIT_DTL,4,Success,,3.337585
R,REC_LINK_AUDIT_ORD,4,Success,,2.534149
R,REC_LINK_AUDIT_TRL,6,Success,,2.824355
R,REC_NOTES,3,Success,,2.306692
R,REC_STAT_CHNG_CMT,5,Success,,2.375104
R,REFERRAL,97,Success,,11.534546
R,REFERRAL_2,61,Success,,8.650329
R,REFERRAL_3,40,Success,,6.052173
R,REFERRAL_4,37,Success,,7.848541
R,REFERRAL_5,60,Success,,8.123048
R,REFERRAL_ADDL_PROV,3,Success,,2.355731
R,REFERRAL_APT,18,Success,,5.188304
R,REFERRAL_ATTACHMENTS,6,Success,,2.469823
R,REFERRAL_BED_DAY,22,Success,,4.431548
R,REFERRAL_BED_DAY_NOTES,4,Success,,3.444549
R,REFERRAL_CE_CODE,7,Success,,2.859102
R,REFERRAL_CE_DX_TXT,3,Success,,2.394144
R,REFERRAL_CE_PX,6,Success,,2.62703
R,REFERRAL_CE_PX_TXT,3,Success,,2.343309
R,REFERRAL_CE_REASON,3,Success,,2.38643
R,REFERRAL_CLINICAL_DOC,3,Success,,2.379605
R,REFERRAL_CLIN_DOC_ACNS,4,Success,,2.475924
R,REFERRAL_CROSS_ORG,11,Success,,3.409947
R,REFERRAL_CVG,14,Success,,5.771642
R,REFERRAL_CVG_AUTH,78,Success,,9.68665
R,REFERRAL_CVG_BED,7,Success,,2.690297
R,REFERRAL_DX,5,Success,,3.141079
R,REFERRAL_DX_MODIFIERS,5,Success,,3.874655
R,REFERRAL_DX_NOTES,3,Success,,2.391167
R,REFERRAL_EOB_CODES,3,Success,,2.30656
R,REFERRAL_FLAGS,3,Success,,2.331437
R,REFERRAL_HIST,15,Success,,7.254095
R,REFERRAL_MESSAGE,3,Success,,2.312597
R,REFERRAL_NOTES,6,Success,,3.870576
R,REFERRAL_NOTIF_HIS,11,Success,,3.299927
R,REFERRAL_NOTIF_HIS_NOTES,4,Success,,3.233183
R,REFERRAL_ORG_FILTER_SA,3,Success,,2.336848
R,REFERRAL_PX,12,Success,,3.619438
R,REFERRAL_PX_NOTES,3,Success,,2.354765
R,REFERRAL_RCR_LINE,10,Success,,3.253849
R,REFERRAL_REASONS,4,Success,,2.455598
R,REFERRAL_RULES_TABLE,2,Success,,2.273172
R,REFERRAL_SOURCE,3,Success,,2.36252
R,REFLAB_TRANSACTION,9,Success,,2.896723
R,REFLAB_VOID_REPOST,3,Success,,2.465824
R,REFLEX_COMPONENT,4,Success,,2.529076
R,REF_PROV_SEC_ID,4,Success,,2.646994
R,REGADDL_ENC,25,Success,,4.625781
R,REGADDL_ENC_MLT_1,5,Success,,2.672561
R,REGADDL_ENC_MLT_2,5,Success,,2.552316
R,REGADDL_ENC_MLT_3,5,Success,,2.687369
R,REGADDL_PAT,23,Success,,4.375852
R,REGADDL_PAT_MLT_1,3,Success,,2.554875
R,REGADDL_PAT_MLT_2,3,Success,,2.331953
R,REGADDL_PAT_MLT_3,3,Success,,3.58767
R,REGISTRY_CONFIG,3,Success,,2.174265
R,REGISTRY_RECORD_DESC,3,Success,,2.366118
R,REGISTRY_RECORD_INFO,5,Success,,3.690787
R,REG_ABST_ESIGNATURE_DATA,4,Success,,2.648319
R,REG_ABST_ESIGNATURE_FIELD,4,Success,,2.421676
R,REG_ABST_ESIGNATURE_HIST,9,Success,,3.101382
R,REG_ABST_ESIGNATURE_META,9,Success,,2.970765
R,REG_ABST_ESIGNATURE_USER,5,Success,,2.644049
R,REG_ABST_ESIG_INSTANT,4,Success,,2.638075
R,REG_COMMENTS,5,Success,,2.611754
R,REG_DEMOGRAPHIC_CHANGE,6,Success,,3.143932
R,REG_DEMOGRAPHIC_CHNG_VAL,4,Success,,2.481884
R,REG_EVENT_LOGGING,6,Success,,3.852681
R,REG_HX_ADDR_NEW,3,Success,,2.518431
R,REG_HX_ADDR_OLD,3,Success,,2.841587
R,REG_HX_AFF_ACCT,3,Success,,2.403697
R,REG_HX_AFF_CVG,3,Success,,2.325427
R,REG_HX_AFF_HSP_ACT,3,Success,,2.455147
R,REG_HX_AFF_PAT,4,Success,,2.525507
R,REG_HX_CONFRM_ERRS,4,Success,,2.763581
R,REG_HX_FO_NEW,3,Success,,2.409564
R,REG_HX_FO_OLD,3,Success,,2.322489
R,REG_HX_FO_OTHER_ID,3,Success,,2.401866
R,REG_HX_NEW_MEM_FRM,3,Success,,2.450752
R,REG_HX_NEW_MEM_TO,3,Success,,2.454935
R,REG_HX_NOTES,37,Success,,6.817322
R,REG_HX_OLD_MEM_FRM,3,Success,,2.495173
R,REG_HX_OLD_MEM_TO,3,Success,,2.479039
R,REG_HX_VIS_HAR_ID,3,Success,,2.405196
R,REG_METRIC_CONFIG,3,Success,,2.410379
R,REG_WKFL_EVAL_METRIC,5,Success,,2.740167
R,REG_WORKFLOW_PROD,11,Success,,3.294936
R,REHAB_ONSET_DATE_AUDIT,6,Success,,2.759131
R,REHAB_RC_UTN_AUDIT,6,Success,,2.706983
R,REHAB_RC_UTN_STATUS_AUDIT,6,Success,,2.702195
R,REHAB_REVIEW_CHOICE,3,Success,,2.491858
R,REIMB_CALC_HX,11,Success,,3.401688
R,REI_ART_PROCS,3,Success,,2.473815
R,REI_CYCLE_PAT_COMMENTS,8,Success,,2.901992
R,REI_DAILY_CYCLE_COMMENTS,8,Success,,3.277622
R,REI_FERT_METHOD,3,Success,,2.573674
R,REI_HIDDEN_MEDS,9,Success,,11.355829
R,REI_HIDDEN_MEDS_AUDIT,13,Success,,12.543079
R,REI_LAB_PROCS,3,Success,,2.545031
R,REI_NEXT_VISIT_PLAN,11,Success,,3.77688
R,REI_NEXT_VISIT_PLAN_TESTS,4,Success,,2.652888
R,REI_NON_ART_TRTS,3,Success,,2.602741
R,REI_PGT_TYPES,3,Success,,2.431506
R,REI_RES_GENETIC_CONTRIBS,4,Success,,2.590559
R,REI_RES_PERSONNEL,7,Success,,3.033703
R,REI_RES_PERSONNEL_AUDIT,13,Success,,4.133436
R,REI_RES_PERSONNEL_SPEC,4,Success,,3.007572
R,REI_RES_PERS_AUDIT_SPEC,4,Success,,2.547403
R,REJECT_TREAT,8,Success,,3.198976
R,REJECT_TREAT_HX,12,Success,,3.409576
R,RELATED_PAT,3,Success,,2.463738
R,REL_CAUSE_CD,3,Success,,2.435018
R,REL_CITIZENSHIP,3,Success,,2.449503
R,REMOVED_CLAIM_DX,3,Success,,2.385894
R,REMOVED_CLAIM_LINES,3,Success,,2.412251
R,REMOVED_CLAIM_PX,3,Success,,2.362131
R,REMOVED_PROTOCOLS,5,Success,,2.479049
R,REMOVED_TREATMENT_CLASS,6,Success,,2.667062
R,RENAL_PELVIS_RESEC,34,Success,,9.869246
R,RENAL_SINUS,3,Success,,2.5044
R,RENAL_SINUS_2,3,Success,,2.603027
R,REND_PROV_SEC_ID,4,Success,,2.567704
R,REPORT_DETAILS,3,Success,,2.464569
R,REPORT_INFO,3,Success,,2.498772
R,REPORT_SETTINGS,2,Success,,2.307562
R,REQUEST_AUDIT_INFO,5,Success,,2.794008
R,REQUIRED_DOC_RESP_USERS,4,Success,,2.50168
R,REQUISITION_DELETED_SCAN,3,Success,,2.41258
R,REQ_ALL_MAIN,6,Success,,2.909338
R,REQ_CASES,3,Success,,2.431152
R,REQ_CHANGE_SMT,8,Success,,2.894219
R,REQ_DB_MAIN,67,Success,,9.179993
R,REQ_DIAGNOSIS,3,Success,,2.57336
R,REQ_FINANCIAL_DECISION,4,Success,,2.324998
R,REQ_MOVE_AUDIT,9,Success,,2.890153
R,REQ_ORDER_GROUP,4,Success,,2.525494
R,REQ_PAT_ADDL_ADDRESS,4,Success,,2.662782
R,REQ_PAT_ADDRESS,3,Success,,2.389028
R,REQ_PAT_ALIASES,3,Success,,2.410359
R,REQ_PAT_COMM_COMMENTS,3,Success,,2.491133
R,REQ_PAT_RACE,3,Success,,2.958126
R,REQ_SCAN,3,Success,,2.408065
R,REQ_SPECIMEN,3,Success,,2.368611
R,REQ_SPEC_FLAGS,4,Success,,3.056536
R,REQ_TEST_REASON,4,Success,,2.593949
R,REQ_TYPE,3,Success,,2.521315
R,RESERVATION_HISTORY,19,Success,,4.570842
R,RESERVATION_INFORMATION,14,Success,,3.608018
R,RESPIRATORY_MOTION_MGMT,3,Success,,2.386534
R,RESP_PERSON_COM_NUM,4,Success,,2.371931
R,RESULTS_FOLLOW_UP,6,Success,,2.881342
R,RESULT_AUDIT,9,Success,,3.481499
R,RESULT_AUDIT_ITEMS,4,Success,,3.540153
R,RESULT_AUD_MALIG_TYPE,4,Success,,2.63571
R,RESULT_AUD_PATH_CODES,4,Success,,4.4282
R,RESULT_CC_RECPNT,6,Success,,3.127423
R,RESULT_FOLLOW_UP,4,Success,,3.609268
R,RESULT_RECIP_AUDIT,6,Success,,2.805882
R,RESULT_SYNOPTIC,3,Success,,2.61627
R,RESULT_TRACK_RECIP,16,Success,,3.861557
R,RESULT_VARIANT,4,Success,,2.497781
R,RES_ADDL_COMPONENT_LRR,8,Success,,4.214722
R,RES_AGENCY_COMMENT,3,Success,,2.41921
R,RES_AP_SYN_REPORTS,4,Success,,2.940864
R,RES_ASSOC_FINDINGS,3,Success,,3.456981
R,RES_AUTO_VER_AUDIT,3,Success,,2.856341
R,RES_CALCIFICATION_TYPE,3,Success,,2.705226
R,RES_CAT_COMMENTS,3,Success,,2.271484
R,RES_CAT_INT_CMTS,3,Success,,2.517131
R,RES_CMT_DATA_RM,4,Success,,2.5345
R,RES_CMT_PTR_RM,4,Success,,2.559543
R,RES_COMPONENTS,40,Success,,6.448116
R,RES_COMPONENTS_SNOMED,4,Success,,2.544459
R,RES_COMPONENT_LRR,5,Success,,2.637371
R,RES_COSIGNERS,4,Success,,2.539918
R,RES_CRITICAL_AUDIT,3,Success,,2.419972
R,RES_DB_MAIN,33,Success,,5.545046
R,RES_DISTRIBUTION,3,Success,,2.642924
R,RES_FETALWEIGHT,3,Success,,3.13898
R,RES_ITEM_COMMENTS,3,Success,,2.449247
R,RES_MAMMO_CUI_VALS,2,Success,,2.188894
R,RES_MICRO_CMT_PTR,4,Success,,2.471049
R,RES_MICRO_CULTURE,18,Success,,4.21746
R,RES_MICRO_CULTURE_BILL_SS,4,Success,,2.606409
R,RES_MICRO_CUL_RTF_CMT_PTR,4,Success,,2.376817
R,RES_MICRO_ORG_LINK,3,Success,,3.069779
R,RES_MICRO_STAIN,6,Success,,2.984441
R,RES_MICRO_SUSC,16,Success,,3.824823
R,RES_MICRO_WORKUP,6,Success,,2.78717
R,RES_MICRO_WORKUP_C,4,Success,,2.632312
R,RES_MICRO_WORKUP_I,4,Success,,2.534249
R,RES_MICRO_WORKUP_N,3,Success,,2.515427
R,RES_MICRO_WORKUP_U,5,Success,,2.729182
R,RES_MICRO_WORKUP_V,4,Success,,2.595883
R,RES_NLP_CITATION,5,Success,,2.682809
R,RES_NLP_STATUS,8,Success,,3.312316
R,RES_OBSERVATION_INSTANCES,3,Success,,2.516519
R,RES_PERFORMING_DEPTS,3,Success,,3.681722
R,RES_REPEAT_COMP,52,Success,,7.741066
R,RES_REPEAT_COMP_2,4,Success,,3.014948
R,RES_REPEAT_COMP_SNOMED,4,Success,,2.557892
R,RES_RPT_CMP_PL_VAL,4,Success,,2.596586
R,RES_RPT_CMP_PL_VER,4,Success,,2.575404
R,RES_RPT_CMT_PTR_RM,4,Success,,2.631961
R,RES_RPT_COMP_RTF_CMT_PTR,4,Success,,2.562548
R,RES_RPT_VAL_PTR_RM,4,Success,,3.115974
R,RES_SCAN_FILES,4,Success,,2.667145
R,RES_SMARTTEXT_RSLT,3,Success,,2.435071
R,RES_SPECIAL_CASE_TYPE,3,Success,,2.528261
R,RES_SPECIMENS,3,Success,,2.569305
R,RES_SR_FINDINGS,5,Success,,2.689209
R,RES_SUPPLY_USED,6,Success,,2.761013
R,RES_SYSTEM_COMMENT,3,Success,,2.495201
R,RES_TSTLVL_EXT_CMT,3,Success,,2.59558
R,RES_TSTLVL_INT_CMT,3,Success,,2.569128
R,RES_VAL_DATA_RM,5,Success,,2.782882
R,RES_VAL_PTR_RM,4,Success,,3.133879
R,RES_VLD_AUDIT,10,Success,,3.437707
R,RES_WORKCARD,10,Success,,3.095542
R,RETINOBLASTOMA,37,Success,,10.968027
R,RETURN_TO_CPB,3,Success,,2.520608
R,REV_PAT_HYDRATION,5,Success,,3.161408
R,RFL_ADD_PAYORS,6,Success,,2.834601
R,RFL_ADJ_STRINGS,13,Success,,3.314375
R,RFL_APPT_REQUEST,15,Success,,4.076481
R,RFL_CNT_TBL_CMTS,4,Success,,2.55732
R,RFL_CROSS_ORG_FAIL_REASON,3,Success,,2.994552
R,RFL_CVG_AUTH_END,4,Success,,3.211563
R,RFL_CVG_AUTH_START,4,Success,,3.031737
R,RFL_CVG_BED_NUM,4,Success,,2.630547
R,RFL_CVG_BED_REFNUM,4,Success,,2.543845
R,RFL_CVG_DEN_APPEAL,4,Success,,2.456819
R,RFL_CVG_DEN_APPEAL_DT,4,Success,,2.411884
R,RFL_CVG_DEN_DISPOS,4,Success,,2.635891
R,RFL_CVG_DEN_END,4,Success,,2.464302
R,RFL_CVG_DEN_NTF_DT,4,Success,,2.629404
R,RFL_CVG_DEN_REFNUM,4,Success,,2.596167
R,RFL_CVG_DEN_RESLTN,4,Success,,2.720774
R,RFL_CVG_DEN_RSN_C,4,Success,,2.684312
R,RFL_CVG_DEN_START,4,Success,,2.70797
R,RFL_CVG_PADS_END,4,Success,,2.574959
R,RFL_CVG_PADS_PROV,4,Success,,3.017137
R,RFL_CVG_PADS_REASN,4,Success,,3.017537
R,RFL_CVG_PADS_START,4,Success,,2.591383
R,RFL_CVG_TOD_ID,5,Success,,3.122009
R,RFL_DISC_SPEC_AUTH,7,Success,,2.851619
R,RFL_DX_PRIM_MODS_TXT,3,Success,,2.306308
R,RFL_DX_TXT,3,Success,,2.550765
R,RFL_MED_ORDERS,3,Success,,2.51631
R,RFL_NON_PREF_COMTS,3,Success,,2.48833
R,RFL_NOTIF_STATUS,16,Success,,8.161771
R,RFL_OUTSD_CVG,3,Success,,2.593345
R,RFL_OUTSD_CVG_AUTH_NUM,4,Success,,2.503165
R,RFL_OUTSD_CVG_CMT,4,Success,,2.534551
R,RFL_OUTSD_CVG_EFF_DT,4,Success,,2.70963
R,RFL_OUTSD_CVG_INS,4,Success,,3.045515
R,RFL_OUTSD_CVG_PAYER,4,Success,,2.550066
R,RFL_OUTSD_CVG_PLAN,4,Success,,2.590051
R,RFL_OUTSD_CVG_PRECERT_NUM,4,Success,,2.537888
R,RFL_OUTSD_CVG_TERM_DT,4,Success,,2.648583
R,RFL_PAYER_NOTIF_ADMSN,7,Success,,3.523118
R,RFL_PRI_DX_MOD,4,Success,,2.623005
